"","idenpa","pais_nombre","sexo","edad","reeeduc_1","s18_a","s2","p16st","p5stgbs","p6stgbs","p40stgbs","p13stgbs_a","p13stgbs_b","p13st_c","p13st_d","p13st_f","p22st","p61st"
"16771",604,"Perú",1,27,2,1,4,5,4,5,2,3,4,3,4,3,1,4
"16772",604,"Perú",1,44,7,1,3,5,4,5,4,4,4,4,4,4,1,2
"16773",604,"Perú",1,69,3,6,5,0,4,4,1,4,4,4,4,4,1,1
"16774",604,"Perú",2,49,7,1,3,10,4,5,2,1,1,2,4,4,1,7
"16775",604,"Perú",2,26,6,3,5,5,5,5,4,2,3,1,4,4,2,1
"16776",604,"Perú",2,71,4,6,4,8,5,2,3,3,1,3,3,4,10,4
"16777",604,"Perú",1,27,6,1,4,5,3,5,3,2,2,2,4,4,5,5
"16778",604,"Perú",1,42,5,1,3,6,3,4,3,3,2,1,4,4,2,5
"16779",604,"Perú",1,40,5,1,4,4,4,4,3,-2,-2,-2,-2,4,6,3
"16780",604,"Perú",1,60,1,4,5,0,5,5,3,4,4,3,4,3,5,2
"16781",604,"Perú",2,19,5,6,3,5,4,3,4,2,2,2,4,3,4,6
"16782",604,"Perú",1,18,6,7,4,6,2,2,2,1,3,2,4,3,3,4
"16783",604,"Perú",2,51,7,4,3,0,3,4,3,4,4,4,4,4,1,1
"16784",604,"Perú",1,60,7,6,4,8,4,4,1,2,3,4,3,3,3,2
"16785",604,"Perú",2,74,5,6,3,6,3,4,3,3,3,3,3,4,2,6
"16786",604,"Perú",2,61,3,6,3,5,4,5,3,3,3,2,4,3,1,1
"16787",604,"Perú",2,29,7,6,3,7,4,4,4,4,4,1,4,4,7,7
"16788",604,"Perú",2,35,7,3,5,8,4,5,3,3,4,3,4,3,9,1
"16789",604,"Perú",1,19,5,7,4,6,3,4,2,2,1,1,3,3,3,5
"16790",604,"Perú",2,39,5,6,4,7,3,4,3,2,2,1,3,3,6,2
"16791",604,"Perú",1,50,7,1,5,3,4,5,4,4,4,3,4,4,4,9
"16792",604,"Perú",1,56,5,1,5,10,5,2,2,4,4,4,4,4,1,1
"16793",604,"Perú",2,49,2,6,5,5,4,5,4,3,3,3,4,4,5,1
"16794",604,"Perú",2,32,7,1,3,5,2,2,4,2,2,2,4,4,1,5
"16795",604,"Perú",1,61,1,1,5,10,4,4,4,4,4,4,4,4,10,9
"16796",604,"Perú",2,26,7,1,3,5,3,4,3,2,2,2,3,3,3,3
"16797",604,"Perú",1,22,5,4,4,5,3,2,4,2,2,3,2,3,4,5
"16798",604,"Perú",1,62,1,1,3,10,3,3,4,3,3,3,4,3,1,10
"16799",604,"Perú",2,39,7,3,3,5,3,5,4,1,1,1,4,1,2,5
"16800",604,"Perú",2,26,7,6,4,10,4,5,3,3,3,2,4,4,1,7
"16801",604,"Perú",1,24,7,3,4,4,4,5,2,3,3,3,4,3,3,2
"16802",604,"Perú",1,23,6,3,4,5,3,3,3,3,3,3,4,2,2,2
"16803",604,"Perú",2,48,5,1,4,5,4,4,3,4,4,4,4,-1,10,5
"16804",604,"Perú",1,29,7,3,3,5,4,4,4,3,4,2,4,4,2,5
"16805",858,"Uruguay",2,39,4,1,5,5,3,-1,2,3,3,2,3,3,5,6
"16806",858,"Uruguay",2,26,4,4,3,5,3,3,2,2,1,1,1,1,7,6
"16807",858,"Uruguay",2,54,4,1,4,8,-1,2,4,1,1,1,1,1,1,8
"16808",858,"Uruguay",1,49,3,3,1,9,2,2,1,1,1,4,2,2,7,6
"16809",858,"Uruguay",2,93,3,5,4,10,2,1,1,2,1,1,1,1,1,1
"16810",858,"Uruguay",1,45,7,1,4,5,3,3,4,4,3,4,3,3,5,1
"16811",858,"Uruguay",2,45,7,2,3,10,3,3,3,1,1,3,2,1,6,8
"16812",858,"Uruguay",2,65,4,5,5,6,3,2,3,2,1,4,4,2,1,4
"16813",858,"Uruguay",2,71,3,5,4,5,4,3,3,-1,3,2,-1,2,1,8
"16814",858,"Uruguay",1,42,4,1,3,7,2,1,2,2,2,3,3,2,6,7
"16815",858,"Uruguay",1,51,5,3,3,-2,2,-1,2,3,2,3,3,2,1,4
"16816",858,"Uruguay",1,60,4,5,3,10,3,3,2,1,2,4,2,3,1,4
"16817",858,"Uruguay",2,59,4,2,3,8,2,3,2,1,1,2,-1,1,1,5
"16818",858,"Uruguay",2,75,4,5,3,10,2,3,1,1,1,2,1,2,1,10
"16819",858,"Uruguay",1,65,4,5,3,0,4,3,4,4,1,-1,3,4,1,5
"16820",858,"Uruguay",2,68,4,6,4,8,3,3,2,2,2,4,3,2,1,7
"16821",858,"Uruguay",2,55,4,3,3,5,2,3,4,-1,1,3,2,2,1,8
"16822",858,"Uruguay",1,48,4,4,3,97,2,-1,4,-1,1,1,-1,-1,1,5
"16823",858,"Uruguay",2,59,4,5,5,10,4,3,4,4,-1,4,4,4,-1,5
"16824",858,"Uruguay",1,62,2,1,-1,-2,3,3,4,-1,-1,-1,2,4,-2,-2
"16825",858,"Uruguay",2,52,3,1,3,8,2,2,1,1,1,2,1,2,8,8
"16826",858,"Uruguay",2,36,5,1,3,4,2,4,2,2,1,1,2,2,1,5
"16827",858,"Uruguay",2,39,4,3,3,97,4,2,3,2,2,2,2,2,1,1
"16828",858,"Uruguay",2,69,4,6,5,5,3,4,2,2,2,3,3,3,1,4
"16829",858,"Uruguay",2,56,6,5,4,5,3,3,3,1,1,3,2,2,9,5
"16830",858,"Uruguay",2,52,3,3,4,10,3,3,4,1,1,1,-1,3,10,7
"16831",858,"Uruguay",2,77,4,6,4,5,3,-1,4,3,1,1,-1,2,1,7
"16832",858,"Uruguay",1,70,5,5,3,10,2,1,3,1,1,3,1,3,1,7
"16833",858,"Uruguay",2,62,4,5,4,5,3,4,2,3,2,4,3,3,3,6
"16834",858,"Uruguay",1,79,2,5,5,4,3,5,3,4,2,4,4,3,1,4
"16835",858,"Uruguay",2,20,6,7,3,7,3,3,2,3,3,4,2,2,1,5
"16836",858,"Uruguay",2,46,6,3,4,2,3,4,1,4,3,4,3,2,1,3
"16837",858,"Uruguay",2,51,7,2,3,0,4,-2,1,4,3,4,1,1,1,3
"16838",858,"Uruguay",1,70,4,5,3,0,3,4,1,3,3,3,2,2,5,5
"16839",858,"Uruguay",1,56,4,3,3,8,1,2,2,1,1,2,1,1,1,7
"16840",858,"Uruguay",2,51,4,1,3,8,2,2,3,2,2,2,2,3,6,5
"16841",858,"Uruguay",2,57,3,1,4,5,3,3,2,3,2,2,2,2,1,5
"16842",858,"Uruguay",1,54,4,1,3,5,3,4,-1,4,3,1,1,2,1,10
"16843",858,"Uruguay",1,39,3,1,3,10,4,3,3,1,3,1,3,3,1,1
"16844",858,"Uruguay",1,64,3,5,4,8,3,2,2,1,1,1,-1,2,1,6
"16845",858,"Uruguay",1,41,7,3,2,5,2,4,1,2,3,3,2,2,4,4
"16846",858,"Uruguay",2,28,4,2,3,97,3,4,4,3,2,1,3,2,5,7
"16847",858,"Uruguay",1,65,4,5,5,8,2,2,3,-1,2,4,4,1,1,1
"16848",858,"Uruguay",2,66,5,1,3,0,4,3,2,3,3,4,3,3,1,3
"16849",858,"Uruguay",2,50,5,1,3,10,2,2,2,1,2,4,2,2,5,8
"16850",858,"Uruguay",2,55,5,1,4,7,5,5,3,3,3,4,3,3,1,1
"16851",858,"Uruguay",1,20,4,1,-2,97,3,3,3,3,4,3,2,3,1,3
"16852",858,"Uruguay",1,34,3,1,4,10,2,1,2,4,1,1,4,3,10,10
"16853",858,"Uruguay",2,47,6,1,2,3,3,3,3,3,3,3,2,2,3,7
"16854",858,"Uruguay",2,58,7,3,3,8,4,3,1,3,1,-1,2,4,1,8
"16855",858,"Uruguay",2,52,4,3,3,3,4,4,2,4,2,4,2,2,3,3
"16856",858,"Uruguay",2,23,3,6,5,0,4,5,4,4,4,4,4,4,1,1
"16857",858,"Uruguay",1,62,6,5,3,7,2,2,3,1,1,-1,2,2,1,10
"16858",858,"Uruguay",1,18,5,7,4,97,3,3,4,3,3,3,-1,3,5,-1
"16859",858,"Uruguay",1,19,6,4,3,4,2,2,1,2,2,4,2,3,1,1
"16860",858,"Uruguay",1,48,3,1,3,5,2,2,4,4,4,1,4,4,1,5
"16861",858,"Uruguay",2,22,3,6,2,5,2,5,3,3,2,1,2,2,9,7
"16862",858,"Uruguay",2,67,6,5,3,8,2,2,1,2,2,2,2,2,1,9
"16863",858,"Uruguay",1,36,3,3,4,5,3,3,4,4,4,4,4,1,7,3
"16864",858,"Uruguay",2,62,4,4,5,0,5,5,1,4,4,4,4,4,10,1
"16865",858,"Uruguay",2,71,2,5,2,0,4,4,1,3,3,1,3,3,8,6
"16866",858,"Uruguay",1,65,3,6,5,-1,4,4,3,3,1,-1,4,-1,-1,10
"16867",858,"Uruguay",2,58,3,6,-2,10,2,1,3,1,1,1,1,1,1,10
"16868",858,"Uruguay",1,70,3,5,5,8,2,1,4,2,2,2,2,2,1,7
"16869",858,"Uruguay",2,64,3,6,4,6,3,3,2,1,1,1,2,2,1,5
"16870",858,"Uruguay",1,71,4,5,3,8,3,2,4,1,1,4,4,4,1,8
"16871",858,"Uruguay",2,61,3,5,3,-1,2,2,4,1,1,1,1,1,-2,-2
"16872",858,"Uruguay",2,47,4,1,4,10,3,3,2,2,2,2,2,2,6,8
"16873",858,"Uruguay",2,57,7,4,4,4,3,5,1,1,2,4,3,1,1,4
"16874",858,"Uruguay",2,37,4,4,3,0,3,3,4,3,3,4,4,3,5,5
"16875",858,"Uruguay",2,42,3,1,5,10,2,1,2,2,2,4,2,2,1,8
"16876",858,"Uruguay",1,19,5,4,3,5,3,2,2,2,3,3,1,2,4,3
"16877",858,"Uruguay",1,26,4,2,-1,97,3,3,4,1,1,1,2,3,1,7
"16878",858,"Uruguay",2,42,4,4,5,5,4,5,2,2,2,2,3,2,1,3
"16879",858,"Uruguay",1,77,7,5,3,8,3,2,2,2,2,2,3,2,1,2
"16880",858,"Uruguay",2,61,3,1,3,5,2,2,4,2,2,2,2,2,6,7
"16881",858,"Uruguay",2,26,4,6,3,5,-1,2,4,3,4,-1,4,2,1,5
"16882",858,"Uruguay",2,59,3,6,4,3,3,4,4,2,2,2,3,3,6,6
"16883",858,"Uruguay",2,29,4,1,3,5,3,4,3,2,2,4,3,2,8,6
"16884",858,"Uruguay",1,27,4,4,4,2,5,4,3,3,4,4,4,2,5,1
"16885",858,"Uruguay",2,64,4,1,4,6,2,3,2,1,2,3,2,1,1,6
"16886",858,"Uruguay",1,54,5,3,3,5,2,3,3,3,2,4,3,3,1,4
"16887",858,"Uruguay",2,53,4,3,4,5,4,4,4,4,4,4,4,4,-1,5
"16888",858,"Uruguay",1,49,4,4,4,5,3,2,1,2,3,-1,1,2,5,6
"16889",858,"Uruguay",2,26,4,1,5,4,3,5,2,1,1,3,3,1,1,5
"16890",858,"Uruguay",2,57,4,3,4,0,4,5,2,3,3,4,3,3,1,1
"16891",858,"Uruguay",2,54,4,3,4,6,3,4,3,1,1,3,3,2,1,5
"16892",858,"Uruguay",2,27,4,4,4,1,3,4,3,3,4,1,3,3,3,4
"16893",858,"Uruguay",2,21,6,7,4,1,3,3,2,3,3,3,3,3,2,6
"16894",858,"Uruguay",2,55,4,6,3,9,2,2,3,2,1,3,3,2,1,10
"16895",858,"Uruguay",1,48,7,4,5,0,3,3,1,4,4,4,3,3,1,1
"16896",858,"Uruguay",1,27,6,3,4,97,3,3,4,3,3,4,4,4,3,4
"16897",858,"Uruguay",2,33,4,6,3,5,4,3,3,2,2,3,3,3,1,3
"16898",858,"Uruguay",2,53,4,6,4,8,3,5,1,1,2,4,2,1,8,6
"16899",858,"Uruguay",2,87,3,5,3,7,3,3,4,4,3,3,-1,-1,5,1
"16900",858,"Uruguay",1,38,5,3,4,1,4,4,1,4,3,4,3,2,6,2
"16901",858,"Uruguay",1,63,3,5,3,3,3,4,3,4,2,3,3,2,1,6
"16902",858,"Uruguay",1,60,3,4,5,6,4,3,1,4,3,4,4,3,1,1
"16903",858,"Uruguay",2,46,4,3,2,10,5,5,3,3,3,4,3,3,1,1
"16904",858,"Uruguay",1,32,7,3,3,2,3,4,1,4,4,4,2,4,1,1
"16905",858,"Uruguay",2,29,4,6,5,3,3,4,3,2,3,2,2,3,1,4
"16906",858,"Uruguay",2,54,7,2,4,6,5,5,4,1,1,4,2,2,1,1
"16907",858,"Uruguay",2,39,3,6,5,5,3,3,2,2,2,3,3,3,2,4
"16908",858,"Uruguay",2,28,4,6,3,5,2,-1,4,2,4,1,4,4,4,5
"16909",858,"Uruguay",2,46,4,2,4,0,3,4,4,2,1,4,3,2,1,6
"16910",858,"Uruguay",2,57,4,6,4,5,3,4,4,2,2,1,2,2,1,8
"16911",858,"Uruguay",1,74,3,5,5,8,3,2,4,2,2,4,4,3,1,10
"16912",858,"Uruguay",2,30,4,3,4,5,4,5,3,2,3,4,3,2,1,5
"16913",858,"Uruguay",2,48,4,6,4,-1,5,5,4,4,3,4,4,3,5,1
"16914",858,"Uruguay",1,45,4,1,4,5,3,3,3,2,2,2,2,2,5,4
"16915",858,"Uruguay",1,52,3,3,5,5,3,2,3,2,2,1,2,2,1,5
"16916",858,"Uruguay",1,57,2,3,5,4,3,3,3,4,3,4,2,3,1,1
"16917",858,"Uruguay",1,36,5,2,3,5,4,3,3,4,3,4,3,3,1,2
"16918",858,"Uruguay",2,61,3,5,4,0,3,4,4,3,3,2,3,2,1,1
"16919",858,"Uruguay",2,68,4,3,4,4,3,3,1,3,2,3,2,2,1,6
"16920",858,"Uruguay",2,36,4,1,3,5,2,4,4,1,3,3,3,3,4,6
"16921",858,"Uruguay",2,82,2,6,5,10,3,2,-1,1,1,4,-1,2,1,-1
"16922",858,"Uruguay",1,34,6,3,2,8,2,2,1,2,2,3,1,2,3,7
"16923",858,"Uruguay",1,44,4,6,4,4,3,3,4,4,3,4,3,3,10,5
"16924",858,"Uruguay",1,38,4,6,5,0,3,2,1,2,2,2,4,2,5,1
"16925",858,"Uruguay",1,73,7,5,3,8,3,3,-1,1,2,-1,3,-1,5,5
"16926",858,"Uruguay",2,76,3,5,4,1,3,4,1,3,3,4,-1,2,1,1
"16927",858,"Uruguay",2,62,5,5,3,5,3,2,4,3,3,4,4,4,1,5
"16928",858,"Uruguay",2,41,3,2,2,8,2,2,2,1,1,3,1,1,1,9
"16929",858,"Uruguay",2,28,7,1,3,3,3,3,2,3,3,2,2,2,1,4
"16930",858,"Uruguay",1,48,5,3,4,0,4,4,4,3,4,4,4,4,5,5
"16931",858,"Uruguay",2,22,6,3,3,5,3,3,3,2,2,4,2,2,5,6
"16932",858,"Uruguay",2,23,6,4,3,7,3,4,3,1,1,1,1,1,6,7
"16933",858,"Uruguay",2,37,7,3,4,0,5,5,1,4,4,4,4,3,4,3
"16934",858,"Uruguay",2,56,4,6,3,-2,2,2,2,1,2,2,2,2,1,6
"16935",858,"Uruguay",2,69,4,5,4,8,3,3,4,3,3,1,2,4,1,8
"16936",858,"Uruguay",1,27,4,3,4,7,3,5,2,1,2,1,2,2,9,8
"16937",858,"Uruguay",2,63,4,5,5,97,5,5,4,3,3,3,4,4,3,2
"16938",858,"Uruguay",1,39,6,1,3,3,2,2,1,2,2,4,2,2,5,7
"16939",858,"Uruguay",2,36,4,3,3,1,3,4,2,4,3,4,2,2,2,4
"16940",858,"Uruguay",1,27,4,3,3,5,3,4,3,3,3,4,2,3,6,8
"16941",858,"Uruguay",1,50,3,3,5,5,3,2,3,3,3,3,2,2,1,7
"16942",858,"Uruguay",1,26,3,3,3,6,4,2,4,3,2,4,2,3,5,5
"16943",858,"Uruguay",2,61,7,3,3,9,2,3,2,3,1,1,1,2,1,7
"16944",858,"Uruguay",2,58,3,3,3,6,3,3,2,1,2,4,2,2,1,-2
"16945",858,"Uruguay",1,51,4,1,4,5,4,5,3,3,3,4,4,4,3,6
"16946",858,"Uruguay",2,55,3,1,4,10,3,5,4,4,4,3,4,4,10,1
"16947",858,"Uruguay",1,85,4,5,4,5,2,2,2,1,2,2,3,2,1,5
"16948",858,"Uruguay",2,57,5,2,4,7,2,3,2,2,1,3,2,2,6,8
"16949",858,"Uruguay",1,30,4,3,4,5,3,2,2,3,3,4,3,3,1,5
"16950",858,"Uruguay",1,42,4,2,3,10,2,1,2,1,3,1,3,3,10,8
"16951",858,"Uruguay",2,63,3,5,3,8,3,3,2,4,3,4,4,4,1,-1
"16952",858,"Uruguay",2,65,7,2,3,10,2,2,2,1,1,1,3,2,7,8
"16953",858,"Uruguay",2,50,5,5,4,1,3,3,4,4,4,4,4,4,3,3
"16954",858,"Uruguay",2,68,4,5,4,4,3,2,3,2,2,4,2,3,6,5
"16955",858,"Uruguay",2,32,4,1,3,4,3,2,2,2,1,1,1,2,3,5
"16956",858,"Uruguay",2,28,3,6,5,2,3,3,3,2,2,4,3,3,1,4
"16957",858,"Uruguay",1,47,4,2,4,5,2,3,1,1,2,3,2,1,6,1
"16958",858,"Uruguay",2,68,2,5,5,0,5,4,4,4,3,4,4,4,1,10
"16959",858,"Uruguay",2,62,2,3,5,3,2,3,4,4,4,3,4,4,1,1
"16960",858,"Uruguay",1,52,3,1,3,3,3,3,4,1,4,-1,3,4,10,7
"16961",858,"Uruguay",1,38,4,3,3,0,1,4,2,4,2,2,4,2,1,5
"16962",858,"Uruguay",2,79,2,5,-1,10,3,4,3,1,1,1,4,2,5,5
"16963",858,"Uruguay",2,74,3,5,4,8,3,2,1,2,2,1,3,2,1,7
"16964",858,"Uruguay",2,68,3,6,3,4,3,4,4,1,1,1,4,4,7,9
"16965",858,"Uruguay",2,72,5,5,4,0,3,2,1,4,2,1,1,1,1,1
"16966",858,"Uruguay",1,20,4,2,3,4,4,3,2,2,2,2,2,2,2,5
"16967",858,"Uruguay",2,65,4,3,4,5,3,4,3,2,3,3,2,2,1,6
"16968",858,"Uruguay",2,80,4,5,3,9,2,2,4,1,1,1,2,2,8,9
"16969",858,"Uruguay",2,29,6,3,3,5,3,2,2,2,2,2,2,2,1,5
"16970",858,"Uruguay",1,41,4,1,3,2,4,4,1,3,3,4,3,4,1,1
"16971",858,"Uruguay",2,24,7,2,3,2,4,5,2,2,2,1,1,2,2,5
"16972",858,"Uruguay",1,59,5,1,3,8,2,2,1,1,1,2,1,2,1,5
"16973",858,"Uruguay",2,44,3,1,3,97,3,5,4,2,4,4,4,4,5,5
"16974",858,"Uruguay",1,23,7,2,3,3,3,5,1,4,4,4,3,2,2,1
"16975",858,"Uruguay",2,46,3,6,4,3,3,5,1,2,4,4,2,4,10,10
"16976",858,"Uruguay",2,42,6,2,4,4,3,3,3,2,2,2,3,3,4,6
"16977",858,"Uruguay",2,66,3,5,4,-2,4,4,4,4,3,4,4,3,1,3
"16978",858,"Uruguay",2,25,4,6,3,10,3,3,4,1,2,2,2,2,-1,1
"16979",858,"Uruguay",1,51,3,3,4,97,3,3,4,4,2,2,3,3,8,6
"16980",858,"Uruguay",1,63,4,5,5,5,2,2,3,1,3,1,1,1,1,5
"16981",858,"Uruguay",1,28,4,3,3,3,3,4,3,1,1,2,2,3,7,7
"16982",858,"Uruguay",1,20,6,7,3,8,3,3,3,3,1,4,2,3,1,7
"16983",858,"Uruguay",1,58,3,1,5,10,3,4,1,4,4,1,4,2,1,1
"16984",858,"Uruguay",1,53,7,2,5,0,4,5,1,4,3,4,2,3,1,1
"16985",858,"Uruguay",2,70,4,3,3,10,3,3,4,1,2,2,3,2,1,4
"16986",858,"Uruguay",1,43,5,3,3,7,3,2,2,2,1,2,2,3,4,4
"16987",858,"Uruguay",2,54,7,2,4,6,3,2,2,2,2,2,2,3,1,6
"16988",858,"Uruguay",2,61,3,6,4,5,3,3,4,2,2,2,-1,2,1,6
"16989",858,"Uruguay",1,62,4,5,3,0,3,3,3,2,2,2,3,2,5,5
"16990",858,"Uruguay",2,42,3,6,5,10,3,-1,3,3,1,4,-1,-1,1,10
"16991",858,"Uruguay",1,25,4,3,3,2,3,3,2,4,3,4,3,2,5,5
"16992",858,"Uruguay",2,24,7,1,3,6,2,4,2,4,2,3,3,3,6,5
"16993",858,"Uruguay",2,33,4,1,5,6,2,5,3,3,4,4,3,3,6,6
"16994",858,"Uruguay",2,40,7,2,3,7,3,2,2,2,2,3,2,2,2,6
"16995",858,"Uruguay",1,78,4,5,4,8,2,2,1,2,1,4,3,2,5,5
"16996",858,"Uruguay",2,35,7,3,4,8,1,2,2,4,2,4,2,2,1,5
"16997",858,"Uruguay",2,45,4,3,3,6,2,2,4,2,2,4,3,3,4,5
"16998",858,"Uruguay",2,48,3,6,4,10,2,1,4,2,1,3,3,3,3,7
"16999",858,"Uruguay",2,38,7,2,3,1,4,5,2,4,4,4,4,4,3,2
"17000",858,"Uruguay",2,67,5,5,4,7,5,5,1,3,3,4,2,2,8,9
"17001",858,"Uruguay",2,40,5,4,-2,5,4,4,3,3,3,4,3,3,5,1
"17002",858,"Uruguay",2,49,5,1,3,8,2,-1,3,1,1,2,2,3,6,7
"17003",858,"Uruguay",2,41,4,2,5,10,3,4,4,4,4,4,1,2,10,10
"17004",858,"Uruguay",2,58,4,4,5,5,4,4,4,3,3,4,4,4,5,1
"17005",858,"Uruguay",2,26,3,3,-1,1,3,3,4,2,2,1,2,2,1,-1
"17006",858,"Uruguay",2,46,3,4,4,5,4,3,4,2,4,4,4,4,1,2
"17007",858,"Uruguay",2,69,4,5,3,0,4,3,1,3,3,4,3,3,6,5
"17008",858,"Uruguay",2,60,7,2,3,0,5,5,1,4,3,4,1,2,2,10
"17009",858,"Uruguay",2,62,7,5,3,0,5,5,1,4,3,4,2,4,1,1
"17010",858,"Uruguay",2,22,6,1,4,2,4,4,3,2,2,1,3,3,1,8
"17011",858,"Uruguay",2,26,4,3,3,10,4,4,3,2,2,4,3,3,1,5
"17012",858,"Uruguay",2,66,7,5,3,0,5,5,1,4,3,4,1,2,3,3
"17013",858,"Uruguay",1,52,5,1,3,8,2,2,2,2,2,-1,2,2,1,5
"17014",858,"Uruguay",1,58,7,5,3,8,2,2,3,1,2,1,2,1,1,8
"17015",858,"Uruguay",2,47,6,2,3,3,3,3,2,2,2,4,4,4,2,4
"17016",858,"Uruguay",2,62,6,2,3,0,4,4,1,4,4,4,4,4,1,1
"17017",858,"Uruguay",1,30,5,2,3,8,2,2,2,1,1,3,1,1,4,5
"17018",858,"Uruguay",1,76,3,5,4,5,3,3,4,4,4,3,4,4,1,5
"17019",858,"Uruguay",2,35,4,2,5,5,4,3,4,2,2,3,3,4,1,5
"17020",858,"Uruguay",1,46,4,3,4,3,3,4,2,3,2,4,4,4,1,5
"17021",858,"Uruguay",1,43,5,3,3,6,3,2,4,3,3,1,4,4,10,8
"17022",858,"Uruguay",2,39,4,3,4,5,2,2,2,3,3,3,3,4,7,7
"17023",858,"Uruguay",1,34,2,3,5,3,1,1,3,1,1,2,3,1,9,4
"17024",858,"Uruguay",2,53,5,3,3,5,3,4,1,2,3,4,2,3,1,6
"17025",858,"Uruguay",1,58,3,3,4,0,2,4,1,4,2,4,4,4,1,1
"17026",858,"Uruguay",1,28,3,2,3,7,3,2,3,3,3,1,2,2,6,5
"17027",858,"Uruguay",1,63,4,5,3,4,4,2,3,3,3,4,3,2,1,5
"17028",858,"Uruguay",2,30,4,6,3,5,4,3,3,3,3,4,3,3,9,5
"17029",858,"Uruguay",2,26,4,6,5,9,3,2,3,3,3,4,3,3,5,6
"17030",858,"Uruguay",2,31,6,3,3,3,3,3,2,1,1,3,1,2,1,6
"17031",858,"Uruguay",1,71,3,5,3,7,2,3,4,1,2,2,2,2,1,5
"17032",858,"Uruguay",1,48,4,1,4,3,3,3,1,3,3,4,2,2,3,8
"17033",858,"Uruguay",1,39,5,3,3,3,4,3,2,3,2,3,3,3,8,3
"17034",858,"Uruguay",2,65,4,5,4,4,4,5,1,4,4,4,3,4,1,4
"17035",858,"Uruguay",2,18,6,7,3,6,3,3,2,2,1,3,1,2,5,6
"17036",858,"Uruguay",2,66,4,3,-2,4,5,4,1,4,3,4,2,3,1,5
"17037",858,"Uruguay",1,45,4,3,3,5,3,3,4,-1,3,1,3,3,5,5
"17038",858,"Uruguay",2,46,3,6,3,5,4,5,4,4,4,4,4,4,5,5
"17039",858,"Uruguay",1,27,4,3,5,1,3,4,3,1,1,1,3,3,1,1
"17040",858,"Uruguay",1,76,2,5,4,10,2,2,1,2,2,3,2,2,1,10
"17041",858,"Uruguay",2,35,4,1,4,-1,2,2,2,1,1,4,4,2,1,10
"17042",858,"Uruguay",1,35,7,3,4,5,3,3,2,2,4,4,4,4,1,5
"17043",858,"Uruguay",2,26,4,4,3,8,3,2,2,1,2,1,-1,1,1,10
"17044",858,"Uruguay",2,33,5,6,3,4,2,-1,2,1,2,1,2,1,2,4
"17045",858,"Uruguay",1,38,4,1,3,6,2,2,2,2,2,2,1,1,5,5
"17046",858,"Uruguay",1,59,6,2,4,2,3,3,1,4,3,3,3,2,2,2
"17047",858,"Uruguay",2,27,7,3,4,7,4,3,2,-1,2,4,3,2,3,5
"17048",858,"Uruguay",1,70,4,5,4,1,2,4,1,4,3,4,2,2,2,4
"17049",858,"Uruguay",1,44,7,2,4,3,4,5,2,2,2,2,4,3,4,1
"17050",858,"Uruguay",2,44,6,2,4,3,3,3,3,2,2,4,3,2,1,1
"17051",858,"Uruguay",1,34,3,1,4,5,2,3,3,2,2,2,2,2,1,5
"17052",858,"Uruguay",1,48,3,3,3,6,2,2,3,2,2,4,2,3,7,5
"17053",858,"Uruguay",2,59,7,3,2,5,3,3,2,2,2,2,1,1,3,7
"17054",858,"Uruguay",1,35,7,3,4,10,2,1,2,3,3,4,4,3,4,5
"17055",858,"Uruguay",2,45,7,1,2,3,2,3,2,3,2,4,2,2,7,3
"17056",858,"Uruguay",2,27,4,4,3,4,3,2,3,1,1,1,1,1,7,8
"17057",858,"Uruguay",2,33,4,1,3,0,4,5,4,2,2,3,3,2,5,6
"17058",858,"Uruguay",2,20,6,7,3,4,2,2,2,3,2,2,2,3,1,4
"17059",858,"Uruguay",2,51,4,1,3,4,3,3,2,2,2,4,4,2,1,6
"17060",858,"Uruguay",1,46,7,2,3,2,3,4,2,3,3,4,2,2,1,4
"17061",858,"Uruguay",2,32,4,6,4,3,4,4,4,3,3,1,3,3,1,2
"17062",858,"Uruguay",1,82,4,5,3,10,2,2,2,1,1,4,3,1,1,5
"17063",858,"Uruguay",2,18,3,7,-1,6,5,5,-1,-1,3,3,3,3,10,-1
"17064",858,"Uruguay",1,27,6,3,2,3,2,4,3,4,3,4,2,2,2,3
"17065",858,"Uruguay",2,25,4,6,5,7,3,3,4,2,1,3,3,1,9,8
"17066",858,"Uruguay",1,27,4,4,4,97,3,3,2,3,3,3,3,3,7,7
"17067",858,"Uruguay",1,56,3,6,3,10,1,1,4,1,2,2,2,4,1,10
"17068",858,"Uruguay",2,59,3,1,4,2,3,3,3,2,1,1,4,4,10,10
"17069",858,"Uruguay",2,54,4,5,4,1,2,2,3,2,2,2,2,2,10,3
"17070",858,"Uruguay",1,77,4,5,5,1,3,2,3,2,3,4,2,1,1,8
"17071",858,"Uruguay",1,32,4,1,4,7,4,4,2,4,4,1,4,4,1,1
"17072",858,"Uruguay",2,65,7,5,3,5,3,3,4,2,2,2,2,2,1,5
"17073",858,"Uruguay",2,63,4,5,4,1,3,5,2,1,1,1,-1,-1,10,7
"17074",858,"Uruguay",2,30,3,1,3,0,3,4,4,2,2,2,4,4,-1,1
"17075",858,"Uruguay",2,70,7,5,3,0,4,5,1,4,3,4,2,1,1,2
"17076",858,"Uruguay",2,69,6,5,3,10,2,1,1,2,2,2,1,2,1,10
"17077",858,"Uruguay",2,60,7,5,3,0,3,4,2,4,2,4,3,3,1,2
"17078",858,"Uruguay",1,77,2,5,-1,-1,1,1,4,1,1,-1,-1,1,1,8
